 1104, 2053
 1105, 2061
 1106, 2060
 1107, 2051
 1108, 2047
 1109, 2037
 1110, 2029
 1111, 2033
 1112, 2025
 1113, 2023
 1114, 2026
 1115, 2022
 1116, 2032
 1117, 2029
 1118, 2029
 1119, 2040
 1120, 2023
 1121, 2031
 1122, 2023
 1123, 2025
 1124, 2023
 1125, 2016
 1126, 2013
 1127, 2019
 1128, 2030
 1129, 2029
 1130, 2035
 1131, 2040
 1132, 2042
 1133, 2037
 1134, 2040
 1135, 2027
 1136, 2036
 1137, 2042
 1138, 2029
 1139, 2034
 1140, 2033
 1141, 2028
 1142, 2040
 1143, 2037
 1144, 2040
 1145, 2049
 1146, 2042
 1147, 2050
 1148, 2037
 1149, 2040
 1150, 2036
 1151, 2036
 1152, 2018
 1153, 2025
 1154, 2022
 1155, 2016
 1156, 2014
 1157, 2014
 1158, 2014
 1159, 2005
 1160, 2016
 1161, 2008
 1162, 2018
 1163, 2012
 1164, 2018
 1165, 2018
 1166, 2024
 1167, 2036
 1168, 2032
 1169, 2050
 1170, 2051
 1171, 2059
 1172, 2062
 1173, 2057
 1174, 2062
 1175, 2055
 1176, 2045
 1177, 2045
 1178, 2029
 1179, 2019
 1180, 2029
 1181, 2017
 1182, 2033
 1183, 2027
 1184, 2043
 1185, 2036
 1186, 2033
 1187, 2038
 1188, 2028
 1189, 2021
 1190, 2018
 1191, 2008
 1192, 2018
 1193, 2005
 1194, 2003
 1195, 2006
 1196, 2002
 1197, 2015
 1198, 2019
 1199, 2024
 1200, 2036
 1201, 2035
 1202, 2048
 1203, 2058
 1204, 2054
 1205, 2053
 1206, 2060
 1207, 2043
 1208, 2048
 1209, 2034
 1210, 2035
 1211, 2030
 1212, 2034
 1213, 2032
 1214, 2031
 1215, 2026
 1216, 2031
 1217, 2018
 1218, 2021
 1219, 2017
 1220, 2029
 1221, 2032
 1222, 2043
 1223, 2030
 1224, 2037
 1225, 2035
 1226, 2037
 1227, 2039
 1228, 2041
 1229, 2037
 1230, 2024
 1231, 2025
 1232, 2028
 1233, 2013
 1234, 2023
 1235, 2016
 1236, 2018
 1237, 2017
 1238, 2017
 1239, 2025
 1240, 2023
 1241, 2036
 1242, 2038
 1243, 2047
